Model,Bio_term,Title,Link,Citations,Year
linear regression,{'metabolomics'},Analysis of Metabolomics Data via Mixed Models,https://prism.ucalgary.ca/server/api/core/bitstreams/272fb61a-225e-4ebf-b9b9-fbc0422cab15/content,0.0,2020.0
linear regression,{'metabolomics'},Data analysis in metabolomics: from information to knowledge,https://www.sciencedirect.com/science/article/pii/B978032385062900009X,0.0,2022.0
linear regression,{'metabolomics'},A Pipeline for Analyzing High-Dimensional Nmr Metabolomics Data,https://search.proquest.com/openview/601a9a66ea6098c39a8d2c15bb654eb1/1?pq-origsite=gscholar&cbl=18750&diss=y,0.0,2020.0
linear regression,{'developmental biology'},"DEVELOPMENTAL BIOLOGY AND NEUROGENESIS IN THE PRENATAL AFRICAN GREATER CANE RAT (Thryonomys swinderianus, Temminck 1827)",http://repository.pgcollegeui.com:8080/xmlui/handle/123456789/1402,0.0,2021.0
linear regression,{'phylogenetics'},pgHMA: Application of the heteroduplex mobility assay analysis in phylogenetics and population genetics,https://onlinelibrary.wiley.com/doi/abs/10.1111/1755-0998.13508,0.0,2022.0
linear regression,{'immunology'},Czech Allergology and Clinical Immunology: Utilization and Provision in Space,https://dspace.cuni.cz/handle/20.500.11956/80867,0.0,2016.0
linear regression,{'disease classification'},A Two-Stage Feature Selection Approach for Robust Evaluation of Treatment Effects in High-Dimensional Observational Data,https://arxiv.org/abs/2111.13800,0.0,2021.0
linear regression,{'marine biology'},Crustacean Biology,https://www.researchgate.net/profile/Tatsuhiko-Yamaguchi/publication/330143163_Valve_calcification_in_the_evolutionary_history_of_marine_ostracodes_Ostracoda/links/61a1772c6b9a6f0967084394/Valve-calcification-in-the-evolutionary-history-of-marine-ostracodes-Ostracoda.pdf,0.0,2018.0
linear regression,{'proteomics'},Optimising the Statistical Pipeline for Quantitative Proteomics,https://search.proquest.com/openview/b6d44176a5bf08a5f9d30d4c9076e483/1?pq-origsite=gscholar&cbl=2026366&diss=y,0.0,2023.0
linear regression,{'microbiology'},Outlier Analysis of the Modified Gompertz Model used in fitting the Growth of Sludge Microbes on PEG 600,https://journal.hibiscuspublisher.com/index.php/JEMAT/article/view/241/0,0.0,2015.0
linear regression,{'environmental biology'},"WHAT IS THE (OBSERVED RELATIONSHIP BETWEEN SPECIES RICHINESS AND PRODUCTIVITY"") GARY G. MITTELBACH,? CHRISTOPHER F. STEINER …",https://www.academia.edu/download/40206990/What_Is_the_Observed_Relationship_betwee20151120-5133-wiw8n8.pdf,0.0,2001.0
linear regression,{'marine biology'},"Vol. 406: 135-145, 2010 MARINE ECOLOGY PROGRESS SERIES",https://www.vliz.be/imisdocs/publications/ocrd/213337.pdf,0.0,2010.0
linear regression,{'disease ecology'},"Geography, Institutions and Human Development: A Cross-Country Investigation Using Bayesian Model Averaging",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1574396,0.0,2010.0
linear regression,"{'evolution', 'biology'}",Evaluation of the effect of morphological traits on fish growth by comparison using ridge and ordinary least squares regression,https://prensipjournals.com/ojs/index.php/jofbs/article/view/255,0.0,2024.0
linear regression,{'systems biology'},Complexity in Systems Level Biology and Genetics: Statistical Perspectives.,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=6e005866d8f1c1c826cd14e9c0c7d44e033e1d2b,0.0,2009.0
linear regression,{'systems biology'},High-level Modeling of Biological Networks,https://www.sciencedirect.com/science/article/pii/B9780123725509000092,0.0,2010.0
linear regression,{'medical imaging'},Improving Fluorescence Lifetime Imaging Microscopy Deconvolution Using Constrained Laguerre Basis Functions,https://oaktrust.library.tamu.edu/handle/1969.1/152794,0.0,2014.0
linear regression,{'conservation'},Patterns of species richness and conservation of South American terrestrial mammals,https://search.proquest.com/openview/04b3ac8e826b5261749554d4a7593fa0/1?pq-origsite=gscholar&cbl=18750&diss=y,0.0,2003.0
linear regression,{'immunology'},Correlational analysis between feed amino acid profile and heamatological parameters of Atlantic salmon (Salmo salar),https://www.academia.edu/download/65764169/correlational_analysis_between_feed_amino_acid_profile.pdf,0.0,2021.0
linear regression,{'disease classification'},Identifying chronic disease patients using predictive algorithms in pharmacy administrative claims: an application in rheumatoid arthritis,https://www.tandfonline.com/doi/abs/10.1080/13696998.2021.1999132,0.0,2021.0
linear regression,{'environmental biology'},Trend analysis of institutional credit disbursement in agriculture sector of Pakistan (1983-2015),https://go.gale.com/ps/i.do?id=GALE%7CA469502169&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=19950756&p=AONE&sw=w,0.0,2016.0
linear regression,{'developmental biology'},Prenatal Developmental Trajectories of Fluctuating Asymmetry in Bat Humeri,https://www.frontiersin.org/articles/10.3389/fcell.2021.639522/full,0.0,2021.0
linear regression,{'disease classification'},Developing new machine learning methods more robust to inter-subject and inter-scanner variability in structural MRI,https://repositorio.ul.pt/handle/10451/20564,0.0,2015.0
linear regression,{'systems biology'},Machine learning in systems biology at different scales: from molecular biology to ecology,https://research-repository.st-andrews.ac.uk/handle/10023/7030,0.0,2015.0
linear regression,{'immunology'},Cellular and molecular mechanisms for induction of broad anti-viral B cell responses through vaccination,https://search.proquest.com/openview/f42f446efe4204b153dd0fcf5f1f380b/1?pq-origsite=gscholar&cbl=2026366&diss=y,0.0,2022.0
linear regression,{'paleontology'},COMPARATIVE METHODS: A USER'S GUIDE FOR PALEONTOLOGISTS,https://www.academia.edu/download/67229000/Soul_and_Wright_2021_PCMs_for_paleo_PageProofs.pdf,0.0,2021.0
linear regression,{'metabolomics'},Latent Variables in'omic'Data,https://search.proquest.com/openview/9b643c21accd2460f67b8e9d47dc4da8/1?pq-origsite=gscholar&cbl=18750&diss=y,0.0,2019.0
linear regression,{'neurobiology'},"Markers of Biological Brain Aging Mediate Effects of Vascular Risk Factors on Cognitive and Motor Functions: A Multivariate Imaging Analysis of 40,579 Individuals",https://www.medrxiv.org/content/10.1101/2024.07.24.24310926.abstract,0.0,2024.0
linear regression,{'developmental biology'},The ability of machine learning to predict skeletal maturation using the cervical vertebrae maturation (CVM) method on traced lateral cephalograms,https://search.proquest.com/openview/d0fcffb53f2f5897c89ec41955261329/1?pq-origsite=gscholar&cbl=18750&diss=y,0.0,2021.0
linear regression,{'metabolomics'},Advanced Statistical Methods for NMR-Based Metabolomics,https://link.springer.com/protocol/10.1007/978-1-4939-9690-2_26,0.0,2019.0
linear regression,{'proteomics'},Sparsity in partial least squares regression models,https://etheses.whiterose.ac.uk/29151/,0.0,2020.0
linear regression,{'neurobiology'},"The Neurobiology of Stress: Vulnerability, Resilience, and Major Depression: Gene expression in the primate orbitofrontal cortex related to anxious …",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10710052/,0.0,2023.0
linear regression,{'disease ecology'},Disease ecology of low pathogenic avian influenza in the Australian environment,https://digital.library.adelaide.edu.au/dspace/handle/2440/113611,0.0,2017.0
linear regression,{'disease ecology'},"Spatial modelling, analysis and prediction of Hendra disease outbreaks in South East Queensland, Australia",https://research.usq.edu.au/item/q4wy5/spatial-modelling-analysis-and-prediction-of-hendra-disease-outbreaks-in-south-east-queensland-australia,0.0,2017.0
linear regression,{'genomics'},The Bias of Using Cross-Validation in Genomic Predictions and Its Correction,https://www.biorxiv.org/content/10.1101/2023.10.03.560782.abstract,0.0,2023.0
linear regression,{'microbiology'},Testing the normality of residuals on regression model for the growth of sludge microbes on PEG 600,https://journal.hibiscuspublisher.com/index.php/JEMAT/article/view/242/0,0.0,2015.0
linear regression,{'immunology'},Spatial patterns and sociodemographic predictors of chronic obstructive pulmonary disease in Florida,https://peerj.com/articles/17771/,0.0,2024.0
linear regression,{'environmental biology'},Investigating the impact of ownership structure and tax rate on capital structure of the listed companies in Tehran stock exchange,https://go.gale.com/ps/i.do?id=GALE%7CA417895202&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=19950756&p=AONE&sw=w,0.0,2014.0
linear regression,{'phylogenomics'},Dissecting Factors Underlying Phylogenetic Uncertainty Using Machine Learning Models,https://www.biorxiv.org/content/10.1101/2023.09.20.558635.abstract,0.0,2023.0
linear regression,{'paleontology'},"Taylor & Francis, Ltd., The Society of Vertebrate Paleontology are collaborating with JSTOR to",https://www.researchgate.net/profile/Michael-Bozek/publication/240535601_Age_growth_and_mortality_of_Joffrichthys_triangulpterus_Teleostei_Osteoglossidae_from_the_Paleocene_Sentinel_Butte_Formation_North_Dakota_USA/links/57856ff508aef321de2a9aaf/Age-growth-and-mortality-of-Joffrichthys-triangulpterus-Teleostei-Osteoglossidae-from-the-Paleocene-Sentinel-Butte-Formation-North-Dakota-USA.pdf,0.0,2003.0
linear regression,{'disease ecology'},Spatially explicit modeling of West Nile virus risk using environmental data,https://search.proquest.com/openview/9f46f36397c414fe4f3c2b775a1f5547/1?pq-origsite=gscholar&cbl=18750,0.0,2015.0
linear regression,{'microbiology'},Statistical Comparison of the Impacts of Weather Variables and Particulate Matter on Bacterial Density: Methodological Research.,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=13087894&AN=154472983&h=Loh5y%2FEsIsRSmk2UTNWOaZecYGc6SRhIniZainbUQ9bbuILDREvJM%2FOD%2FJOB3DEjevBDF2tkZuK%2BBcs5X1ERrA%3D%3D&crl=c,0.0,2021.0
linear regression,{'medical imaging'},Statistical Learning for High-dimensional Imaging Data Analysis,https://escholarship.org/uc/item/94j003g2,0.0,2019.0
linear regression,{'disease classification'},"Statistical Shrinkage Methods for Classification, Prediction, and Feature Extraction Using Genomewide Gene Expression Data and Small Sample Sizes",https://digitalcommons.memphis.edu/etd/1204/,0.0,2015.0
linear regression,{'developmental biology'},EVALUATION OF THE DEVELOPMENTAL BIOLOGY OF LEPTOYPHA MUTICA,https://getd.libs.uga.edu/pdfs/kalina_jessica_a_201308_ms.pdf#page=43,0.0,2013.0
linear regression,{'environmental biology'},ENVIRONMENTAL FACTORS AFFECTING ALEWIFE DISTRIBUTION IN THE GULF OF MAINE,https://www.researchgate.net/profile/Roxanne-Guildford/publication/317690590_ENVIRONMENTAL_FACTORS_AFFECTING_ALEWIFE_DISTRIBUTION_IN_THE_GULF_OF_MAINE/links/5949478b4585158b8fd5abf1/ENVIRONMENTAL-FACTORS-AFFECTING-ALEWIFE-DISTRIBUTION-IN-THE-GULF-OF-MAINE.pdf,0.0,2014.0
linear regression,{'systems biology'},AI-powered systems biology models to study human disease,https://search.proquest.com/openview/0a68eb8ec5cc6d1230279b93cb24b74c/1?pq-origsite=gscholar&cbl=18750&diss=y,0.0,2022.0
linear regression,{'biodiversity'},Does Biodiversity Matter In The Tourism Demand Model? International Evidence,http://www.review-rper.com/index.php/rper/article/view/297,0.0,2023.0
linear regression,{'phylogenetics'},GENERALIZED LEAST SQUARES,https://library-archives.canada.ca/eng/services/services-libraries/theses/Pages/item.aspx?idNumber=455769241,0.0,2006.0
linear regression,{'phylogenomics'},A tale of too many trees: a conundrum for phylogenetic regression,https://www.biorxiv.org/content/10.1101/2024.02.16.580530.abstract,0.0,2024.0
linear regression,{'phylogenomics'},A new nuclear phylogeny of the tea family (Theaceae) unravels rapid radiations in genus Camellia,https://www.sciencedirect.com/science/article/pii/S1055790324000812,0.0,2024.0
linear regression,{'phylogenomics'},Elastic net regression for the selection of orthogroups predictive of trophic mechanisms in diverse eukaryotes,https://open.library.ubc.ca/soa/cIRcle/collections/ubctheses/24/items/1.0413773,0.0,2022.0
linear regression,{'phylogenomics'},"Phylogenomics of Sterol Synthesis: Insights into the Origin, Evolution, and Diversity of a Key Eukaryotic Feature",https://hal.science/hal-01604999v1/file/2009_Le%20Quemener_Genome%20Biol%20Evol_1.pdf,0.0,2009.0
