"Model","Bio_term","Title","Link","Citations","Year"
"OLS","medical imaging","Optical measurement of adipose tissue thickness and comparison with ultrasound, magnetic resonance imging, and callipers","https://www.spiedigitallibrary.org/journals/journal-of-biomedical-optics/volume-14/issue-4/044017/Optical-measurement-of-adipose-tissue-thickness-and-comparison-with-ultrasound/10.1117/1.3184425.short",30,2009
"OLS","medical imaging","Noise in Diffuse Optical Imaging and Wavelet-Based Response Estimation","https://ieeexplore.ieee.org/abstract/document/4637860/",29,2008
"OLS","medical imaging","Enhanced whole-body PET parametric imaging using hybrid regression and thresholding driven by kinetic correlations","https://ieeexplore.ieee.org/abstract/document/6551920/",4,2012
"OLS","medical imaging","Türkiye'de Tıbbi Görüntüleme Cihazlarının Verimliliğini Etkileyen Faktörlerin Değerlendirilmesi: İki Aşamalı Veri Zarflama Analizi","https://www.academia.edu/download/100206297/1971848.pdf","",""
"OLS","medical imaging","Motion estimation and compensation in medical imaging","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=624cbb60ebcc783a0cde6a867bdefd4381e09109",27,2001
"OLS","medical imaging","Empirical assessment of the assumptions of ComBat with diffusion tensor imaging","https://www.spiedigitallibrary.org/journals/journal-of-medical-imaging/volume-11/issue-2/024011/Empirical-assessment-of-the-assumptions-of-ComBat-with-diffusion-tensor/10.1117/1.JMI.11.2.024011.short","",2024
"OLS","medical imaging","Material decomposition in photon-counting-detector CT: threshold or bin images?","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/10948/109482S/Material-decomposition-in-photon-counting-detector-CT--threshold-or/10.1117/12.2513463.short",2,2019
"OLS","medical imaging","Performance of 2D/3D medical image registration using compressed volumetric data","https://www.academia.edu/download/3555368/miua.pdf",11,2008
"OLS","medical imaging","Hospital competition and technology adoption: an econometric analysis of imaging technology in Japan","https://www.rieti.go.jp/jp/publications/dp/19e013.pdf",2,2019
"OLS","medical imaging","Computational methods for microwave medical imaging","https://search.proquest.com/openview/93732bb4a2239cde6c69f14b0ff74b0e/1?pq-origsite=gscholar&cbl=18750&diss=y",45,2005
"OLS","medical imaging","Hospital efficiency and utilization of high-technology medical equipment: A panel data analysis","https://www.sciencedirect.com/science/article/pii/S2211883718300066",57,2018
"OLS","medical imaging","Improving Fluorescence Lifetime Imaging Microscopy Deconvolution Using Constrained Laguerre Basis Functions","https://oaktrust.library.tamu.edu/handle/1969.1/152794","",2014
"OLS","medical imaging","4D flow MRI pressure estimation using velocity measurement-error-based weighted least-squares","https://ieeexplore.ieee.org/abstract/document/8908717/",30,2019
"ordinary least squares","immunology","Evaluation of regression methods when immunological measurements are constrained by detection limits","https://link.springer.com/article/10.1186/1471-2172-9-59",136,2008
"ordinary least squares","immunology","Evaluating the use of generalized dynamic weighted ordinary least squares for individualized HIV treatment strategies","https://search.proquest.com/openview/1cc5a7185ceddbd333902c8a2c8fcb4f/1?pq-origsite=gscholar&cbl=18750&diss=y",1,2020
"ordinary least squares","immunology","Human immunophenotyping via low-variance, low-bias, interpretive regression modeling of small, wide data sets: Application to aging and immune response to …","https://www.sciencedirect.com/science/article/pii/S0022175916300977",5,2016
"ordinary least squares","immunology","Statistics for immunologists","https://currentprotocols.onlinelibrary.wiley.com/doi/abs/10.1002/cpim.54",21,2018
"ordinary least squares","immunology","Computational approaches to parameter estimation and model selection in immunology","https://www.sciencedirect.com/science/article/pii/S0377042705000609",65,2005
"ordinary least squares","immunology","Czech Allergology and Clinical Immunology: Utilization and Provision in Space","https://dspace.cuni.cz/handle/20.500.11956/80867","",2016
"ordinary least squares","immunology","Correlational analysis between feed amino acid profile and heamatological parameters of Atlantic salmon (Salmo salar)","https://www.academia.edu/download/65764169/correlational_analysis_between_feed_amino_acid_profile.pdf","",2021
"ordinary least squares","immunology","Application of minimum description length criterion to assess the complexity of models in mathematical immunology","https://www.degruyter.com/document/doi/10.1515/rnam-2022-0022/html",1,2022
"ordinary least squares","immunology","Spatial patterns and sociodemographic predictors of chronic obstructive pulmonary disease in Florida","https://peerj.com/articles/17771/","",2024
"ordinary least squares","immunology","A comparison of least squares regression and geographically weighted regression modeling of West Nile virus risk based on environmental parameters","https://peerj.com/articles/3070/?td=tw",37,2017
"ordinary least squares","immunology","Determinants and reference ranges of serum immunoglobulins in middle-aged and elderly individuals: a population-based study","https://link.springer.com/article/10.1007/s10875-021-01120-5",38,2021
"ordinary least squares","immunology","Simultaneous immunoassay using piezoelectric immunosensor array and robust method","https://www.sciencedirect.com/science/article/pii/S000326709600308X",41,1996
"ordinary least squares","immunology","Toward a surrogate marker of malaria exposure: modeling longitudinal antibody measurements under outbreak conditions","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0021826",19,2011
"ordinary least squares","immunology","Rejoinder: the authors respond","https://journals.lww.com/epidem/fulltext/2012/11000/Rejoinder__The_Authors_Respond.13.aspx",5,2012
"ordinary least squares","immunology","Reporting of R2 statistics for mixed-effects regression models","https://jamanetwork.com/journals/jamaneurology/article-abstract/2722840",18,2019
"ordinary least squares","immunology","Mathematical immunology of virus infections","https://link.springer.com/content/pdf/10.1007/978-3-319-72317-4.pdf",87,2018
"ordinary least squares","immunology","Limited effect of duration of CMV infection on adaptive immunity and frailty: insights from a 27‐year‐long longitudinal study","https://onlinelibrary.wiley.com/doi/abs/10.1002/cti2.1193",22,2020
"ordinary least squares","immunology","Maintenance versus growth: investigating the costs of immune activation among children in lowland Bolivia","https://onlinelibrary.wiley.com/doi/abs/10.1002/ajpa.20831",169,2008
"ordinary least squares","immunology","Mathematical modeling of immune responses to hepatitis C virus infection","https://search.proquest.com/openview/bae04759f6083feff3b571b06997c445/1?pq-origsite=gscholar&cbl=18750",7,2014
"ordinary least squares","immunology","Multi-method genome-and epigenome-wide studies of inflammatory protein levels in healthy older adults","https://link.springer.com/article/10.1186/s13073-020-00754-1",36,2020
"ordinary least squares","marine biology","Strengthening statistical usage in marine ecology: Linear regression","https://www.sciencedirect.com/science/article/pii/S002209811530023X",53,2016
"ordinary least squares","marine biology","Information-theory approach to allometric growth of marine organisms","https://link.springer.com/article/10.1007/s00227-006-0529-4",92,2007
"ordinary least squares","marine biology","Length–weight relations of eight fish species from a small Caribbean coastal lagoon, Mexico","https://aiep.pensoft.net/article/26356/download/pdf/",4,2013
"ordinary least squares","marine biology","Sexual dimorphism in the relative growth of the claw weight of adult Chinese mitten crab (Eriocheir sinensis). A generalized least squares approach","https://www.tandfonline.com/doi/abs/10.1080/11250003.2013.775364",6,2013
"ordinary least squares","marine biology","Crustacean Biology","https://www.researchgate.net/profile/Tatsuhiko-Yamaguchi/publication/330143163_Valve_calcification_in_the_evolutionary_history_of_marine_ostracodes_Ostracoda/links/61a1772c6b9a6f0967084394/Valve-calcification-in-the-evolutionary-history-of-marine-ostracodes-Ostracoda.pdf","",2018
"ordinary least squares","marine biology","Measuring the vertical distributional variability of pelagic fauna in Monterey Bay","https://academic.oup.com/icesjms/article-abstract/69/2/184/701699",97,2012
"ordinary least squares","marine biology","Vol. 406: 135-145, 2010 MARINE ECOLOGY PROGRESS SERIES","https://www.vliz.be/imisdocs/publications/ocrd/213337.pdf","",2010
"ordinary least squares","marine biology","Community structure of deep-water decapod crustaceans below the oxygen minimum zone in the south-east Gulf of California and analysis of environmental drivers","https://www.publish.csiro.au/mf/mf15040",20,2015
"ordinary least squares","marine biology","Stochastic modeling of particle movement with application to marine biology and oceanography","https://www.sciencedirect.com/science/article/pii/S0378375810002065",6,2010
"ordinary least squares","marine biology","Mapping nematode diversity in the Southern Bight of the North Sea","https://www.int-res.com/abstracts/meps/v406/p135-145/",9,2010
"ordinary least squares","marine biology","Toward a predictive understanding of primary productivity in a temperate, partially stratified estuary","https://www.sciencedirect.com/science/article/pii/S0272771401909175",197,2002
"ordinary least squares","marine biology","Determining functional relations in multivariate oceanographic systems: Model II multiple linear regression","https://journals.ametsoc.org/view/journals/atot/31/7/jtech-d-13-00210_1.xml",9,2014
"ordinary least squares","marine biology","Ecological predictors and functional implications of eye size in deep-sea shrimps","https://www.frontiersin.org/articles/10.3389/fevo.2022.787315/full",10,2022
"ordinary least squares","marine biology","A comparison of methods for prediction of Integrated Habitat Index of Thunnus albacares in the Indian Ocean–general linear model and quantile regression …","https://www.fao.org/3/bi172e/bi172e.pdf","",""
"ordinary least squares","marine biology","Spatial distribution, sampling precision and survey design optimisation with non-normal variables: The case of anchovy (Engraulis encrasicolus) recruitment in …","https://www.sciencedirect.com/science/article/pii/S0079661116000021",9,2016
"ordinary least squares","marine biology","Comparison of absolute and relative growth patterns among five Pinna nobilis populations along the Tunisian coastline: an information theory approach","https://link.springer.com/article/10.1007/s00227-007-0707-z",73,2007
"ordinary least squares","marine biology","Modelling habitat use suggests static spatial exclusion zones are a non-optimal management tool for a highly mobile marine mammal","https://link.springer.com/article/10.1007/s00227-020-3664-4",23,2020
"ordinary least squares","marine biology","Respiration of mesopelagic fish: a comparison of respiratory electron transport system (ETS) measurements and allometrically calculated rates in the Southern Ocean …","https://academic.oup.com/icesjms/article-abstract/77/5/1672/5805416",20,2020
"ordinary least squares","marine biology","Covariability in early growth and year-class strength of Barents Sea cod, haddock, and herring: the environmental link","https://academic.oup.com/icesjms/article-abstract/57/2/339/620446",283,2000
