,Model,Bio_term,Title,Link,Citations,Year
904,{'linear regression'},{'developmental biology'},"Reproductive and developmental biology of Gonatocerus ashmeadi, an egg parasitoid of the glassy-winged sharpshooter",https://static.cdfa.ca.gov/PiercesDisease/proceedings/2005/2005_345-348.pdf,1.0,2004.0
1089,{'linear regression'},{'genetics'},The use of weighted multiple linear regression to estimate QTL × QTL × QTL interaction effects of winter wheat (Triticum aestivum L.) doubled-haploid …,https://link.springer.com/article/10.1007/s13353-023-00795-3,1.0,2023.0
1029,{'OLS'},{'genomics'},The Opposing Effect of Hedonic and Eudaimonic Happiness on Gene Expression is Correlated Noise,https://www.biorxiv.org/content/10.1101/044917.abstract,1.0,2016.0
401,{'ordinary least squares'},"{'immunology', 'neurobiology'}",Evaluating the use of generalized dynamic weighted ordinary least squares for individualized HIV treatment strategies,https://search.proquest.com/openview/1cc5a7185ceddbd333902c8a2c8fcb4f/1?pq-origsite=gscholar&cbl=18750&diss=y,1.0,2020.0
1092,{'OLS'},{'environmental biology'},Theories and Dividend Payout Ratio,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=a8e3c60fd7bd26adb8d05eb7db01a8666a66a0db,1.0,2013.0
1113,{'ordinary least squares'},{'phylogenetics'},Unifying approaches from statistical genetics and phylogenetics for mapping phenotypes in structured populations,https://www.biorxiv.org/content/10.1101/2024.02.10.579721.abstract,1.0,2024.0
101,"{'ordinary least squares', 'OLS'}",{'phylogenomics'},"An efficient, nonphylogenetic method for detecting genes sharing evolutionary signals in phylogenomic data sets",https://academic.oup.com/gbe/article-abstract/13/9/evab187/6352501,1.0,2021.0
1034,"{'ordinary least squares', 'OLS'}","{'phylogenetics', 'genetics', 'biology'}",The applicability of ordinary least squares to consistently short distances between taxa in phylogenetic tree construction and the normal distribution test consequences,https://link.springer.com/article/10.1007/s11538-008-9378-2,1.0,2009.0
407,{'linear regression'},{'metabolomics'},"Evaluation of robustness in untargeted metabolomics: Application of multivariate analysis, linear regression and hierarchical modeling",https://www.sciencedirect.com/science/article/pii/S2772391722000068,1.0,2022.0
214,"{'ordinary least squares', 'OLS'}",{'disease classification'},Combination of logistic regression and svm algorithm with hybrid pso and ga based selection feature in coronary heart disease classification,https://infor.seaninstitute.org/index.php/infokum/article/view/113,1.0,2021.0
416,{'OLS'},{'environmental biology'},"Examination of Relation Between Operating Cycle, Inflation and Cash Holdings in the Listed Companies in Tehran Stock Exchange",http://www.aensiweb.net/AENSIWEB/aeb/aeb/August%202014/1591-1595.pdf,1.0,2014.0
323,{'OLS'},{'disease ecology'},Disease and diversity in long-term economic development,https://www.sciencedirect.com/science/article/pii/S0305750X22002765,1.0,2023.0
921,{'ordinary least squares'},{'disease classification'},Robust adaptive Lasso in high-dimensional logistic regression,https://link.springer.com/article/10.1007/s10260-024-00760-2,1.0,2024.0
196,{'OLS'},{'immunology'},Cell targeting and immunostimulatory properties of a novel Fcγ-receptor-independent agonistic anti-CD40 antibody in rhesus macaques,https://link.springer.com/article/10.1007/s00018-023-04828-2,1.0,2023.0
789,{'ordinary least squares'},{'paleontology'},Phylogenetic Comparative Methods: A User's Guide for Paleontologists,https://ecoevorxiv.org/ytm5x/,1.0,2020.0
222,"{'ordinary least squares', 'OLS'}",{'disease classification'},Comparative analysis of various regularization techniques in the prediction of heart diseases,https://ieeexplore.ieee.org/abstract/document/8365373/,1.0,2017.0
488,{'ordinary least squares'},"{'genomics', 'systems biology', 'bioinformatics'}",HB-PLS: An algorithm for identifying biological process or pathway regulators by integrating Huber loss and Berhu penalty with partial least squares regression,https://www.biorxiv.org/content/10.1101/2020.05.16.089623.abstract,1.0,2020.0
109,{'OLS'},{'metabolomics'},An untargeted metabolomics approach applied to the study of the bioavailability and metabolism of three different bioactive plant extracts in human blood samples,https://pubs.rsc.org/en/content/articlehtml/2024/fo/d4fo01522c,0.0,2024.0
709,{'OLS'},{'bioinformatics'},Non-Parametric and Semi-Parametric Estimation and Inference with Applications to Finance and Bioinformatics,https://search.proquest.com/openview/21efa83d76769710141a7cad457ae3b2/1?pq-origsite=gscholar&cbl=18750,0.0,2018.0
793,"{'ordinary least squares', 'OLS'}",{'phylogenomics'},Phylogenetic patterns of leg morphometric traits in vespid wasps (Hymenoptera: Vespidae),https://onlinelibrary.wiley.com/doi/abs/10.1111/azo.12502,0.0,2024.0
1116,{'ordinary least squares'},{'biogeography'},Untangling island biogeography of terrestrial vertebrates in protected areas of America,https://www.sciencedirect.com/science/article/pii/S2351989424003470,0.0,2024.0
400,{'OLS'},{'microbiology'},Evaluating the factors affecting the disease progress of Ganoderma basal stem rot disease in oil palm using OLS regression model and wild Bootstrap multiple …,https://pubs.aip.org/aip/acp/article-abstract/2895/1/090020/3269746,0.0,2024.0
1115,{'linear regression'},{'disease ecology'},Unravelling the disease ecology of snake fungal disease: high genetic variability and ecological features of Ophidiomyces ophidiicola in Switzerland,https://brill.com/view/journals/amre/45/1/article-p85_9.xml,0.0,2024.0
14,{'ordinary least squares'},{'genomics'},A comparison of regression methods based on dimensional reduction for genomic prediction.,https://www.alice.cnptia.embrapa.br/alice/handle/doc/1139234,0.0,2021.0
228,{'ordinary least squares'},{'genetics'},Comparison of Ordinary Least Squares and Principal Components Regression Analyses,https://www.academia.edu/download/108822593/2402775.pdf,0.0,2022.0
417,{'OLS'},{'environmental biology'},Examining the impact of family ownership on corporate information transparency,https://go.gale.com/ps/i.do?id=GALE%7CA417895175&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=19950756&p=AONE&sw=w,0.0,2014.0
515,{'ordinary least squares'},{'disease ecology'},Identifying individual and spatial drivers of heterogeneous transmission and virulence of malaria in Caribbean anoles,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1002/ecs2.4297,0.0,2022.0
111,{'ordinary least squares'},{'metabolomics'},Analysis of Metabolomics Data via Mixed Models,https://prism.ucalgary.ca/server/api/core/bitstreams/272fb61a-225e-4ebf-b9b9-fbc0422cab15/content,0.0,2020.0
271,{'ordinary least squares'},{'metabolomics'},Data analysis in metabolomics: from information to knowledge,https://www.sciencedirect.com/science/article/pii/B978032385062900009X,0.0,2022.0
2,{'ordinary least squares'},{'metabolomics'},A Pipeline for Analyzing High-Dimensional Nmr Metabolomics Data,https://search.proquest.com/openview/601a9a66ea6098c39a8d2c15bb654eb1/1?pq-origsite=gscholar&cbl=18750&diss=y,0.0,2020.0
268,{'linear regression'},{'developmental biology'},"DEVELOPMENTAL BIOLOGY AND NEUROGENESIS IN THE PRENATAL AFRICAN GREATER CANE RAT (Thryonomys swinderianus, Temminck 1827)",http://repository.pgcollegeui.com:8080/xmlui/handle/123456789/1402,0.0,2021.0
1157,{'linear regression'},{'phylogenetics'},pgHMA: Application of the heteroduplex mobility assay analysis in phylogenetics and population genetics,https://onlinelibrary.wiley.com/doi/abs/10.1111/1755-0998.13508,0.0,2022.0
267,"{'ordinary least squares', 'OLS'}",{'immunology'},Czech Allergology and Clinical Immunology: Utilization and Provision in Space,https://dspace.cuni.cz/handle/20.500.11956/80867,0.0,2016.0
3,"{'ordinary least squares', 'OLS'}",{'disease classification'},A Two-Stage Feature Selection Approach for Robust Evaluation of Treatment Effects in High-Dimensional Observational Data,https://arxiv.org/abs/2111.13800,0.0,2021.0
265,"{'ordinary least squares', 'OLS'}",{'marine biology'},Crustacean Biology,https://www.researchgate.net/profile/Tatsuhiko-Yamaguchi/publication/330143163_Valve_calcification_in_the_evolutionary_history_of_marine_ostracodes_Ostracoda/links/61a1772c6b9a6f0967084394/Valve-calcification-in-the-evolutionary-history-of-marine-ostracodes-Ostracoda.pdf,0.0,2018.0
747,{'ordinary least squares'},{'proteomics'},Optimising the Statistical Pipeline for Quantitative Proteomics,https://search.proquest.com/openview/b6d44176a5bf08a5f9d30d4c9076e483/1?pq-origsite=gscholar&cbl=2026366&diss=y,0.0,2023.0
758,{'ordinary least squares'},{'microbiology'},Outlier Analysis of the Modified Gompertz Model used in fitting the Growth of Sludge Microbes on PEG 600,https://journal.hibiscuspublisher.com/index.php/JEMAT/article/view/241/0,0.0,2015.0
1143,{'ordinary least squares'},{'environmental biology'},"WHAT IS THE (OBSERVED RELATIONSHIP BETWEEN SPECIES RICHINESS AND PRODUCTIVITY"") GARY G. MITTELBACH,? CHRISTOPHER F. STEINER …",https://www.academia.edu/download/40206990/What_Is_the_Observed_Relationship_betwee20151120-5133-wiw8n8.pdf,0.0,2001.0
1142,"{'ordinary least squares', 'OLS'}",{'marine biology'},"Vol. 406: 135-145, 2010 MARINE ECOLOGY PROGRESS SERIES",https://www.vliz.be/imisdocs/publications/ocrd/213337.pdf,0.0,2010.0
474,{'OLS'},{'disease ecology'},"Geography, Institutions and Human Development: A Cross-Country Investigation Using Bayesian Model Averaging",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1574396,0.0,2010.0
408,{'ordinary least squares'},"{'evolution', 'biology'}",Evaluation of the effect of morphological traits on fish growth by comparison using ridge and ordinary least squares regression,https://prensipjournals.com/ojs/index.php/jofbs/article/view/255,0.0,2024.0
236,{'ordinary least squares'},{'systems biology'},Complexity in Systems Level Biology and Genetics: Statistical Perspectives.,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=6e005866d8f1c1c826cd14e9c0c7d44e033e1d2b,0.0,2009.0
498,{'ordinary least squares'},{'systems biology'},High-level Modeling of Biological Networks,https://www.sciencedirect.com/science/article/pii/B9780123725509000092,0.0,2010.0
525,{'OLS'},{'medical imaging'},Improving Fluorescence Lifetime Imaging Microscopy Deconvolution Using Constrained Laguerre Basis Functions,https://oaktrust.library.tamu.edu/handle/1969.1/152794,0.0,2014.0
781,{'ordinary least squares'},{'conservation'},Patterns of species richness and conservation of South American terrestrial mammals,https://search.proquest.com/openview/04b3ac8e826b5261749554d4a7593fa0/1?pq-origsite=gscholar&cbl=18750&diss=y,0.0,2003.0
261,{'ordinary least squares'},{'immunology'},Correlational analysis between feed amino acid profile and heamatological parameters of Atlantic salmon (Salmo salar),https://www.academia.edu/download/65764169/correlational_analysis_between_feed_amino_acid_profile.pdf,0.0,2021.0
514,{'ordinary least squares'},{'disease classification'},Identifying chronic disease patients using predictive algorithms in pharmacy administrative claims: an application in rheumatoid arthritis,https://www.tandfonline.com/doi/abs/10.1080/13696998.2021.1999132,0.0,2021.0
1105,{'OLS'},{'environmental biology'},Trend analysis of institutional credit disbursement in agriculture sector of Pakistan (1983-2015),https://go.gale.com/ps/i.do?id=GALE%7CA469502169&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=19950756&p=AONE&sw=w,0.0,2016.0
842,{'ordinary least squares'},{'developmental biology'},Prenatal Developmental Trajectories of Fluctuating Asymmetry in Bat Humeri,https://www.frontiersin.org/articles/10.3389/fcell.2021.639522/full,0.0,2021.0
298,{'ordinary least squares'},{'disease classification'},Developing new machine learning methods more robust to inter-subject and inter-scanner variability in structural MRI,https://repositorio.ul.pt/handle/10451/20564,0.0,2015.0
604,{'OLS'},{'systems biology'},Machine learning in systems biology at different scales: from molecular biology to ecology,https://research-repository.st-andrews.ac.uk/handle/10023/7030,0.0,2015.0
197,{'OLS'},{'immunology'},Cellular and molecular mechanisms for induction of broad anti-viral B cell responses through vaccination,https://search.proquest.com/openview/f42f446efe4204b153dd0fcf5f1f380b/1?pq-origsite=gscholar&cbl=2026366&diss=y,0.0,2022.0
193,"{'ordinary least squares', 'OLS'}",{'paleontology'},COMPARATIVE METHODS: A USER'S GUIDE FOR PALEONTOLOGISTS,https://www.academia.edu/download/67229000/Soul_and_Wright_2021_PCMs_for_paleo_PageProofs.pdf,0.0,2021.0
571,{'ordinary least squares'},{'metabolomics'},Latent Variables in'omic'Data,https://search.proquest.com/openview/9b643c21accd2460f67b8e9d47dc4da8/1?pq-origsite=gscholar&cbl=18750&diss=y,0.0,2019.0
615,{'ordinary least squares'},{'neurobiology'},"Markers of Biological Brain Aging Mediate Effects of Vascular Risk Factors on Cognitive and Motor Functions: A Multivariate Imaging Analysis of 40,579 Individuals",https://www.medrxiv.org/content/10.1101/2024.07.24.24310926.abstract,0.0,2024.0
1032,{'ordinary least squares'},{'developmental biology'},The ability of machine learning to predict skeletal maturation using the cervical vertebrae maturation (CVM) method on traced lateral cephalograms,https://search.proquest.com/openview/d0fcffb53f2f5897c89ec41955261329/1?pq-origsite=gscholar&cbl=18750&diss=y,0.0,2021.0
74,{'ordinary least squares'},{'metabolomics'},Advanced Statistical Methods for NMR-Based Metabolomics,https://link.springer.com/protocol/10.1007/978-1-4939-9690-2_26,0.0,2019.0
